locationId,rate,2015,2016,2017
70035,Total de víctimas de lesiones dolosas,166,173,129
70035,Total de víctimas de muertes en siniestros viales,7,3,10
70035,Total de víctimas de lesiones culposas en siniestros viales,8,24,31
70035,Total de víctimas de violaciones,2,3,0
70035,Total de víctimas de otros delitos contra la integridad sexual,15,19,5
70035,Total de hechos de amenazas,157,151,77
70035,Total de delitos contra la propiedad,1018,845,690
70035,Total de hechos de robos,380,239,245
70035,Total de hechos de hurtos,537,522,365
70035,Total de víctimas de trata de personas por provincia de origen,,,
70035,Total de víctimas de trata de personas por provincia de captación,,,
70042,Total de hechos delictivos,1997,2310,3019
70042,Total de víctimas de delitos contra las personas,277,356,519
70042,Total de víctimas de homicidios dolosos,6,5,6
70042,Total de víctimas de lesiones dolosas,216,241,197
70042,Total de víctimas de muertes en siniestros viales,5,3,6
70042,Total de víctimas de lesiones culposas en siniestros viales,43,54,75
70042,Total de víctimas de violaciones,2,1,2
70042,Total de víctimas de otros delitos contra la integridad sexual,27,32,11
70042,Total de hechos de amenazas,168,194,239
70042,Total de delitos contra la propiedad,1408,1525,2061
70042,Total de hechos de robos,727,777,1037
70042,Total de hechos de hurtos,597,581,742
70042,Total de víctimas de trata de personas por provincia de origen,,,
70042,Total de víctimas de trata de personas por provincia de captación,,,
70049,Total de hechos delictivos,183,214,202
70049,Total de víctimas de delitos contra las personas,48,75,56
70049,Total de víctimas de homicidios dolosos,0,0,0
70049,Total de víctimas de lesiones dolosas,19,27,43
70049,Total de víctimas de muertes en siniestros viales,1,1,1
70049,Total de víctimas de lesiones culposas en siniestros viales,1,0,2
70049,Total de víctimas de violaciones,2,0,2
70049,Total de víctimas de otros delitos contra la integridad sexual,2,1,0
70049,Total de hechos de amenazas,3,9,27
70049,Total de delitos contra la propiedad,126,134,104
70049,Total de hechos de robos,30,26,26
70049,Total de hechos de hurtos,64,77,60
70049,Total de víctimas de trata de personas por provincia de origen,,,
70049,Total de víctimas de trata de personas por provincia de captación,,,
70056,Total de hechos delictivos,378,506,513
70056,Total de víctimas de delitos contra las personas,83,118,66
70056,Total de víctimas de homicidios dolosos,1,1,0
70056,Total de víctimas de lesiones dolosas,60,57,34
70056,Total de víctimas de muertes en siniestros viales,8,5,3
70056,Total de víctimas de lesiones culposas en siniestros viales,10,9,4
70056,Total de víctimas de violaciones,3,0,14
70056,Total de víctimas de otros delitos contra la integridad sexual,2,0,10
70056,Total de hechos de amenazas,41,82,56
70056,Total de delitos contra la propiedad,248,289,334
70056,Total de hechos de robos,63,67,70
70056,Total de hechos de hurtos,168,176,162
70056,Total de víctimas de trata de personas por provincia de origen,,,
70056,Total de víctimas de trata de personas por provincia de captación,,,
70070,Total de hechos delictivos,867,654,689
70070,Total de víctimas de delitos contra las personas,110,88,113
70070,Total de víctimas de homicidios dolosos,0,0,1
70070,Total de víctimas de lesiones dolosas,74,43,56
70070,Total de víctimas de muertes en siniestros viales,14,9,11
70070,Total de víctimas de lesiones culposas en siniestros viales,20,29,22
70070,Total de víctimas de violaciones,0,6,1
70070,Total de víctimas de otros delitos contra la integridad sexual,16,15,11
70070,Total de hechos de amenazas,77,84,37
70070,Total de delitos contra la propiedad,628,457,518
70070,Total de hechos de robos,248,180,186
70070,Total de hechos de hurtos,330,247,299
70070,Total de víctimas de trata de personas por provincia de origen,,,
70070,Total de víctimas de trata de personas por provincia de captación,,,
70077,Total de hechos delictivos,3602,4623,4105
70077,Total de víctimas de delitos contra las personas,429,630,735
70077,Total de víctimas de homicidios dolosos,3,2,4
70077,Total de víctimas de lesiones dolosas,244,410,335
70077,Total de víctimas de muertes en siniestros viales,8,6,12
70077,Total de víctimas de lesiones culposas en siniestros viales,106,121,120
70077,Total de víctimas de violaciones,7,2,5
70077,Total de víctimas de otros delitos contra la integridad sexual,24,42,25
70077,Total de hechos de amenazas,287,329,264
70077,Total de delitos contra la propiedad,2173,3148,2991
70077,Total de hechos de robos,991,1493,1352
70077,Total de hechos de hurtos,804,1309,1319
70077,Total de víctimas de trata de personas por provincia de origen,,,
70077,Total de víctimas de trata de personas por provincia de captación,,,
70084,Total de hechos delictivos,3253,3318,3481
70084,Total de víctimas de delitos contra las personas,388,475,498
70084,Total de víctimas de homicidios dolosos,4,2,1
70084,Total de víctimas de lesiones dolosas,272,260,247
70084,Total de víctimas de muertes en siniestros viales,9,5,3
70084,Total de víctimas de lesiones culposas en siniestros viales,60,80,86
70084,Total de víctimas de violaciones,0,9,1
70084,Total de víctimas de otros delitos contra la integridad sexual,22,23,23
70084,Total de hechos de amenazas,212,174,270
70084,Total de delitos contra la propiedad,2495,2432,2396
70084,Total de hechos de robos,1231,1191,1125
70084,Total de hechos de hurtos,961,1003,988
70084,Total de víctimas de trata de personas por provincia de origen,,,
70084,Total de víctimas de trata de personas por provincia de captación,,,
70091,Total de hechos delictivos,236,247,294
70091,Total de víctimas de delitos contra las personas,46,64,55
70091,Total de víctimas de homicidios dolosos,0,1,0
70091,Total de víctimas de lesiones dolosas,29,39,21
70091,Total de víctimas de muertes en siniestros viales,4,2,5
70091,Total de víctimas de lesiones culposas en siniestros viales,5,17,16
70091,Total de víctimas de violaciones,3,0,1
70091,Total de víctimas de otros delitos contra la integridad sexual,4,4,2
70091,Total de hechos de amenazas,18,16,29
70091,Total de delitos contra la propiedad,160,166,195
70091,Total de hechos de robos,66,59,91
70091,Total de hechos de hurtos,78,83,80
70091,Total de víctimas de trata de personas por provincia de origen,,,
70091,Total de víctimas de trata de personas por provincia de captación,,,
70098,Total de hechos delictivos,1626,1885,1967
70098,Total de víctimas de delitos contra las personas,166,212,267
70098,Total de víctimas de homicidios dolosos,1,3,0
70098,Total de víctimas de lesiones dolosas,125,141,146
70098,Total de víctimas de muertes en siniestros viales,8,6,9
70098,Total de víctimas de lesiones culposas en siniestros viales,23,47,43
70098,Total de víctimas de violaciones,8,2,1
70098,Total de víctimas de otros delitos contra la integridad sexual,9,20,8
70098,Total de hechos de amenazas,158,123,126
70098,Total de delitos contra la propiedad,1173,1437,1484
70098,Total de hechos de robos,597,732,726
70098,Total de hechos de hurtos,478,593,591
70098,Total de víctimas de trata de personas por provincia de origen,,,
70098,Total de víctimas de trata de personas por provincia de captación,,,
70105,Total de hechos delictivos,707,564,485
70105,Total de víctimas de delitos contra las personas,114,84,102
70105,Total de víctimas de homicidios dolosos,0,0,0
70105,Total de víctimas de lesiones dolosas,51,68,49
70105,Total de víctimas de muertes en siniestros viales,6,6,2
70105,Total de víctimas de lesiones culposas en siniestros viales,9,5,31
70105,Total de víctimas de violaciones,1,3,1
70105,Total de víctimas de otros delitos contra la integridad sexual,17,10,14
70105,Total de hechos de amenazas,25,52,33
70105,Total de delitos contra la propiedad,541,366,330
70105,Total de hechos de robos,97,76,80
70105,Total de hechos de hurtos,193,246,211
70105,Total de víctimas de trata de personas por provincia de origen,,,
70105,Total de víctimas de trata de personas por provincia de captación,,,
70112,Total de hechos delictivos,186,148,144
70112,Total de víctimas de delitos contra las personas,16,9,40
70112,Total de víctimas de homicidios dolosos,0,0,0
70112,Total de víctimas de lesiones dolosas,3,2,13
70112,Total de víctimas de muertes en siniestros viales,4,0,1
70112,Total de víctimas de lesiones culposas en siniestros viales,1,0,7
70112,Total de víctimas de violaciones,0,0,0
70112,Total de víctimas de otros delitos contra la integridad sexual,3,1,1
70112,Total de hechos de amenazas,14,13,5
70112,Total de delitos contra la propiedad,150,123,92
70112,Total de hechos de robos,66,66,36
70112,Total de hechos de hurtos,61,47,41
70112,Total de víctimas de trata de personas por provincia de origen,,,
70112,Total de víctimas de trata de personas por provincia de captación,,,
70119,Total de hechos delictivos,81,86,63
70119,Total de víctimas de delitos contra las personas,2,5,1
70119,Total de víctimas de homicidios dolosos,0,0,0
70119,Total de víctimas de lesiones dolosas,0,2,0
70119,Total de víctimas de muertes en siniestros viales,1,1,1
70119,Total de víctimas de lesiones culposas en siniestros viales,0,0,0
70119,Total de víctimas de violaciones,1,1,0
70119,Total de víctimas de otros delitos contra la integridad sexual,0,0,1
70119,Total de hechos de amenazas,6,10,5
70119,Total de delitos contra la propiedad,72,67,56
70119,Total de hechos de robos,10,7,14
70119,Total de hechos de hurtos,61,53,35
70119,Total de víctimas de trata de personas por provincia de origen,,,
70119,Total de víctimas de trata de personas por provincia de captación,,,
70133,Total de hechos delictivos,154,200,197
70133,Total de víctimas de delitos contra las personas,29,40,41
70133,Total de víctimas de homicidios dolosos,0,1,0
70133,Total de víctimas de lesiones dolosas,22,26,34
70133,Total de víctimas de muertes en siniestros viales,0,1,2
70133,Total de víctimas de lesiones culposas en siniestros viales,1,1,2
70133,Total de víctimas de violaciones,0,0,0
70133,Total de víctimas de otros delitos contra la integridad sexual,0,1,0
70133,Total de hechos de amenazas,11,11,22
70133,Total de delitos contra la propiedad,110,141,109
70133,Total de hechos de robos,59,61,35
70133,Total de hechos de hurtos,38,63,53
70133,Total de víctimas de trata de personas por provincia de origen,,,
70133,Total de víctimas de trata de personas por provincia de captación,,,
74,Total de hechos delictivos,13817,14028,13460
74,Total de víctimas de delitos contra las personas,4146,3496,3354
74,Total de víctimas de homicidios dolosos,27,21,12
74,Total de víctimas de lesiones dolosas,2061,2109,1932
74,Total de víctimas de muertes en siniestros viales,75,76,82
74,Total de víctimas de lesiones culposas en siniestros viales,1881,1203,1258
74,Total de víctimas de violaciones,50,41,54
74,Total de víctimas de otros delitos contra la integridad sexual,171,131,195
74,Total de hechos de amenazas,2371,2484,2552
74,Total de delitos contra la propiedad,5123,5443,4720
74,Total de hechos de robos,2101,2300,1986
74,Total de hechos de hurtos,1567,1651,1345
74,Total de víctimas de trata de personas por provincia de origen,0,0,0
74,Total de víctimas de trata de personas por provincia de captación,0,0,0
74007,Total de hechos delictivos,620,622,521
74007,Total de víctimas de delitos contra las personas,174,175,149
74007,Total de víctimas de homicidios dolosos,0,0,0
74007,Total de víctimas de lesiones dolosas,82,105,78
74007,Total de víctimas de muertes en siniestros viales,6,8,6
74007,Total de víctimas de lesiones culposas en siniestros viales,84,59,64
74007,Total de víctimas de violaciones,3,2,0
74007,Total de víctimas de otros delitos contra la integridad sexual,7,2,7
74007,Total de hechos de amenazas,101,119,97
74007,Total de delitos contra la propiedad,264,265,159
74007,Total de hechos de robos,92,87,28
74007,Total de hechos de hurtos,96,95,57
74007,Total de víctimas de trata de personas por provincia de origen,,,
74007,Total de víctimas de trata de personas por provincia de captación,,,
74014,Total de hechos delictivos,151,183,145
74014,Total de víctimas de delitos contra las personas,33,31,44
74014,Total de víctimas de homicidios dolosos,0,0,0
74014,Total de víctimas de lesiones dolosas,13,12,20
74014,Total de víctimas de muertes en siniestros viales,3,5,1
74014,Total de víctimas de lesiones culposas en siniestros viales,16,13,21
74014,Total de víctimas de violaciones,2,1,0
74014,Total de víctimas de otros delitos contra la integridad sexual,1,0,0
74014,Total de hechos de amenazas,19,19,14
74014,Total de delitos contra la propiedad,87,105,76
74014,Total de hechos de robos,34,45,30
74014,Total de hechos de hurtos,18,21,20
74014,Total de víctimas de trata de personas por provincia de origen,,,
74014,Total de víctimas de trata de personas por provincia de captación,,,
74021,Total de hechos delictivos,691,627,538
74021,Total de víctimas de delitos contra las personas,216,215,207
74021,Total de víctimas de homicidios dolosos,1,1,1
74021,Total de víctimas de lesiones dolosas,118,115,110
74021,Total de víctimas de muertes en siniestros viales,8,5,5
74021,Total de víctimas de lesiones culposas en siniestros viales,88,88,88
74021,Total de víctimas de violaciones,0,0,0
74021,Total de víctimas de otros delitos contra la integridad sexual,5,3,1
74021,Total de hechos de amenazas,139,139,115
74021,Total de delitos contra la propiedad,244,214,160
74021,Total de hechos de robos,57,57,59
74021,Total de hechos de hurtos,57,60,29
74021,Total de víctimas de trata de personas por provincia de origen,,,
74021,Total de víctimas de trata de personas por provincia de captación,,,
74028,Total de hechos delictivos,407,392,310
74028,Total de víctimas de delitos contra las personas,120,94,78
74028,Total de víctimas de homicidios dolosos,2,0,1
74028,Total de víctimas de lesiones dolosas,70,64,45
74028,Total de víctimas de muertes en siniestros viales,7,3,4
74028,Total de víctimas de lesiones culposas en siniestros viales,36,25,25
74028,Total de víctimas de violaciones,2,2,2
74028,Total de víctimas de otros delitos contra la integridad sexual,3,3,8
74028,Total de hechos de amenazas,62,75,50
74028,Total de delitos contra la propiedad,153,141,105
74028,Total de hechos de robos,74,57,39
74028,Total de hechos de hurtos,34,36,23
74028,Total de víctimas de trata de personas por provincia de origen,,,
74028,Total de víctimas de trata de personas por provincia de captación,,,
74035,Total de hechos delictivos,3366,3459,3170
74035,Total de víctimas de delitos contra las personas,1135,1079,1006
74035,Total de víctimas de homicidios dolosos,9,8,4
74035,Total de víctimas de lesiones dolosas,464,602,508
74035,Total de víctimas de muertes en siniestros viales,18,26,19
74035,Total de víctimas de lesiones culposas en siniestros viales,616,426,455
74035,Total de víctimas de violaciones,12,5,14
74035,Total de víctimas de otros delitos contra la integridad sexual,37,38,51
74035,Total de hechos de amenazas,638,702,659
74035,Total de delitos contra la propiedad,1349,1422,1216
74035,Total de hechos de robos,536,602,481
74035,Total de hechos de hurtos,515,530,431
74035,Total de víctimas de trata de personas por provincia de origen,,,
74035,Total de víctimas de trata de personas por provincia de captación,,,
74042,Total de hechos delictivos,237,205,207
74042,Total de víctimas de delitos contra las personas,121,105,103
74042,Total de víctimas de homicidios dolosos,0,1,0
74042,Total de víctimas de lesiones dolosas,55,59,64
74042,Total de víctimas de muertes en siniestros viales,2,3,4
74042,Total de víctimas de lesiones culposas en siniestros viales,62,40,32
74042,Total de víctimas de violaciones,2,0,0
74042,Total de víctimas de otros delitos contra la integridad sexual,4,1,1
74042,Total de hechos de amenazas,40,19,38
74042,Total de delitos contra la propiedad,78,73,58
74042,Total de hechos de robos,25,20,20
74042,Total de hechos de hurtos,26,30,18
74042,Total de víctimas de trata de personas por provincia de origen,,,
74042,Total de víctimas de trata de personas por provincia de captación,,,
74049,Total de hechos delictivos,663,659,764
74049,Total de víctimas de delitos contra las personas,242,237,201
74049,Total de víctimas de homicidios dolosos,1,1,1
74049,Total de víctimas de lesiones dolosas,125,137,112
74049,Total de víctimas de muertes en siniestros viales,3,3,6
74049,Total de víctimas de lesiones culposas en siniestros viales,111,92,81
74049,Total de víctimas de violaciones,3,2,1
74049,Total de víctimas de otros delitos contra la integridad sexual,10,9,7
74049,Total de hechos de amenazas,135,152,137
74049,Total de delitos contra la propiedad,198,211,229
74049,Total de hechos de robos,59,52,66
74049,Total de hechos de hurtos,56,48,51
74049,Total de víctimas de trata de personas por provincia de origen,,,
74049,Total de víctimas de trata de personas por provincia de captación,,,
74056,Total de hechos delictivos,7538,7753,7636
74056,Total de víctimas de delitos contra las personas,2081,1544,1549
74056,Total de víctimas de homicidios dolosos,12,9,5
74056,Total de víctimas de lesiones dolosas,1123,984,984
74056,Total de víctimas de muertes en siniestros viales,27,23,36
74056,Total de víctimas de lesiones culposas en siniestros viales,860,479,491
74056,Total de víctimas de violaciones,26,29,37
74056,Total de víctimas de otros delitos contra la integridad sexual,104,74,117
74056,Total de hechos de amenazas,1217,1246,1426
74056,Total de delitos contra la propiedad,2695,2950,2666
74056,Total de hechos de robos,1199,1356,1244
74056,Total de hechos de hurtos,751,813,709
74056,Total de víctimas de trata de personas por provincia de origen,,,
74056,Total de víctimas de trata de personas por provincia de captación,,,
74063,Total de hechos delictivos,102,100,77
74063,Total de víctimas de delitos contra las personas,24,34,12
74063,Total de víctimas de homicidios dolosos,2,0,0
74063,Total de víctimas de lesiones dolosas,11,24,8
74063,Total de víctimas de muertes en siniestros viales,1,0,1
74063,Total de víctimas de lesiones culposas en siniestros viales,8,6,1
74063,Total de víctimas de violaciones,0,0,0
74063,Total de víctimas de otros delitos contra la integridad sexual,0,1,1
74063,Total de hechos de amenazas,17,10,12
74063,Total de delitos contra la propiedad,45,46,36
74063,Total de hechos de robos,18,19,13
74063,Total de hechos de hurtos,13,10,5
74063,Total de víctimas de trata de personas por provincia de origen,,,
74063,Total de víctimas de trata de personas por provincia de captación,,,
78,Total de hechos delictivos,12739,13416,12245
78,Total de víctimas de delitos contra las personas,1976,2125,2030
78,Total de víctimas de homicidios dolosos,16,17,12
78,Total de víctimas de lesiones dolosas,1625,1740,1667
78,Total de víctimas de muertes en siniestros viales,41,44,48
78,Total de víctimas de lesiones culposas en siniestros viales,210,238,254
78,Total de víctimas de violaciones,30,36,36
78,Total de víctimas de otros delitos contra la integridad sexual,79,80,128
78,Total de hechos de amenazas,2004,2227,2060
78,Total de delitos contra la propiedad,6456,7074,6360
78,Total de hechos de robos,2326,2593,2476
78,Total de hechos de hurtos,1857,2041,1774
78,Total de víctimas de trata de personas por provincia de origen,0,3,0
78,Total de víctimas de trata de personas por provincia de captación,1,0,0
78007,Total de hechos delictivos,455,451,438
78007,Total de víctimas de delitos contra las personas,99,96,94
78007,Total de víctimas de homicidios dolosos,2,1,0
78007,Total de víctimas de lesiones dolosas,77,80,74
78007,Total de víctimas de muertes en siniestros viales,7,2,5
78007,Total de víctimas de lesiones culposas en siniestros viales,11,13,15
78007,Total de víctimas de violaciones,2,0,3
78007,Total de víctimas de otros delitos contra la integridad sexual,4,0,1
78007,Total de hechos de amenazas,99,109,95
78007,Total de delitos contra la propiedad,196,207,215
78007,Total de hechos de robos,39,51,48
78007,Total de hechos de hurtos,55,60,71
78007,Total de víctimas de trata de personas por provincia de origen,,,
78007,Total de víctimas de trata de personas por provincia de captación,,,
78014,Total de hechos delictivos,6074,6316,5954
78014,Total de víctimas de delitos contra las personas,853,930,951
78014,Total de víctimas de homicidios dolosos,6,7,5
78014,Total de víctimas de lesiones dolosas,686,754,795
78014,Total de víctimas de muertes en siniestros viales,10,21,18
78014,Total de víctimas de lesiones culposas en siniestros viales,97,105,107
78014,Total de víctimas de violaciones,17,9,7
78014,Total de víctimas de otros delitos contra la integridad sexual,36,33,57
78014,Total de hechos de amenazas,934,1082,1010
78014,Total de delitos contra la propiedad,3166,3440,3127
78014,Total de hechos de robos,1337,1470,1383
78014,Total de hechos de hurtos,783,831,762
78014,Total de víctimas de trata de personas por provincia de origen,,,
78014,Total de víctimas de trata de personas por provincia de captación,,,
78021,Total de hechos delictivos,4267,4664,4375
78021,Total de víctimas de delitos contra las personas,720,745,710
78021,Total de víctimas de homicidios dolosos,5,8,6
78021,Total de víctimas de lesiones dolosas,616,624,589
78021,Total de víctimas de muertes en siniestros viales,12,11,5
78021,Total de víctimas de lesiones culposas en siniestros viales,68,83,93
78021,Total de víctimas de violaciones,6,20,24
78021,Total de víctimas de otros delitos contra la integridad sexual,30,37,57
78021,Total de hechos de amenazas,670,678,704
78021,Total de delitos contra la propiedad,2277,2456,2347
78021,Total de hechos de robos,744,791,869
78021,Total de hechos de hurtos,746,813,711
78021,Total de víctimas de trata de personas por provincia de origen,,,
78021,Total de víctimas de trata de personas por provincia de captación,,,
78028,Total de hechos delictivos,673,818,533
78028,Total de víctimas de delitos contra las personas,108,142,99
78028,Total de víctimas de homicidios dolosos,0,1,1
78028,Total de víctimas de lesiones dolosas,89,123,81
78028,Total de víctimas de muertes en siniestros viales,3,5,7
78028,Total de víctimas de lesiones culposas en siniestros viales,15,11,9
78028,Total de víctimas de violaciones,4,5,2
78028,Total de víctimas de otros delitos contra la integridad sexual,6,4,7
78028,Total de hechos de amenazas,113,142,98
78028,Total de delitos contra la propiedad,372,455,283
78028,Total de hechos de robos,95,131,61
78028,Total de hechos de hurtos,138,182,126
78028,Total de víctimas de trata de personas por provincia de origen,,,
78028,Total de víctimas de trata de personas por provincia de captación,,,
78035,Total de hechos delictivos,371,401,287
78035,Total de víctimas de delitos contra las personas,66,65,72
78035,Total de víctimas de homicidios dolosos,0,0,0
78035,Total de víctimas de lesiones dolosas,57,60,53
78035,Total de víctimas de muertes en siniestros viales,1,0,4
78035,Total de víctimas de lesiones culposas en siniestros viales,6,5,14
78035,Total de víctimas de violaciones,0,0,0
78035,Total de víctimas de otros delitos contra la integridad sexual,0,0,2
78035,Total de hechos de amenazas,80,85,51
78035,Total de delitos contra la propiedad,174,198,131
78035,Total de hechos de robos,57,59,38
78035,Total de hechos de hurtos,54,60,40
78035,Total de víctimas de trata de personas por provincia de origen,,,
78035,Total de víctimas de trata de personas por provincia de captación,,,
78042,Total de hechos delictivos,339,395,366
78042,Total de víctimas de delitos contra las personas,74,78,62
78042,Total de víctimas de homicidios dolosos,2,0,0
78042,Total de víctimas de lesiones dolosas,58,57,47
78042,Total de víctimas de muertes en siniestros viales,2,4,4
78042,Total de víctimas de lesiones culposas en siniestros viales,9,15,10
78042,Total de víctimas de violaciones,0,2,0
78042,Total de víctimas de otros delitos contra la integridad sexual,1,6,2
78042,Total de hechos de amenazas,67,73,66
78042,Total de delitos contra la propiedad,148,202,193
78042,Total de hechos de robos,29,45,47
78042,Total de hechos de hurtos,40,62,45
78042,Total de víctimas de trata de personas por provincia de origen,,,
78042,Total de víctimas de trata de personas por provincia de captación,,,
78049,Total de hechos delictivos,222,211,141
78049,Total de víctimas de delitos contra las personas,47,50,35
78049,Total de víctimas de homicidios dolosos,1,1,0
78049,Total de víctimas de lesiones dolosas,38,41,28
78049,Total de víctimas de muertes en siniestros viales,3,0,0
78049,Total de víctimas de lesiones culposas en siniestros viales,4,6,6
78049,Total de víctimas de violaciones,1,0,0
78049,Total de víctimas de otros delitos contra la integridad sexual,1,0,2
78049,Total de hechos de amenazas,40,51,33
78049,Total de delitos contra la propiedad,103,96,58
78049,Total de hechos de robos,21,39,28
78049,Total de hechos de hurtos,31,24,17
78049,Total de víctimas de trata de personas por provincia de origen,,,
78049,Total de víctimas de trata de personas por provincia de captación,,,
82,Total de hechos delictivos,125686,122593,115348
82,Total de víctimas de delitos contra las personas,34891,32308,32333
82,Total de víctimas de homicidios dolosos,413,367,277
82,Total de víctimas de lesiones dolosas,13144,11502,11683
82,Total de víctimas de muertes en siniestros viales,471,399,433
82,Total de víctimas de lesiones culposas en siniestros viales,17947,17306,16850
82,Total de víctimas de violaciones,276,234,273
82,Total de víctimas de otros delitos contra la integridad sexual,685,639,642
82,Total de hechos de amenazas,16850,16251,14966
82,Total de delitos contra la propiedad,71517,70500,64329
82,Total de hechos de robos,48553,47102,41009
82,Total de hechos de hurtos,12126,12496,12408
82,Total de víctimas de trata de personas por provincia de origen,17,2,1
82,Total de víctimas de trata de personas por provincia de captación,12,0,0
82077,Total de hechos delictivos,792,857,925
82077,Total de víctimas de delitos contra las personas,416,342,353
82077,Total de víctimas de homicidios dolosos,2,3,1
82077,Total de víctimas de lesiones dolosas,238,194,158
82077,Total de víctimas de muertes en siniestros viales,9,6,7
82077,Total de víctimas de lesiones culposas en siniestros viales,135,107,163
82077,Total de víctimas de violaciones,4,3,1
82077,Total de víctimas de otros delitos contra la integridad sexual,8,14,4
82077,Total de hechos de amenazas,131,141,128
82077,Total de delitos contra la propiedad,305,360,395
82077,Total de hechos de robos,114,131,118
82077,Total de hechos de hurtos,116,128,147
82077,Total de víctimas de trata de personas por provincia de origen,,,
82077,Total de víctimas de trata de personas por provincia de captación,,,
82007,Total de hechos delictivos,864,583,849
82007,Total de víctimas de delitos contra las personas,248,189,277
82007,Total de víctimas de homicidios dolosos,0,0,2
82007,Total de víctimas de lesiones dolosas,125,66,96
82007,Total de víctimas de muertes en siniestros viales,13,3,9
82007,Total de víctimas de lesiones culposas en siniestros viales,107,115,160
82007,Total de víctimas de violaciones,8,3,2
82007,Total de víctimas de otros delitos contra la integridad sexual,5,4,1
82007,Total de hechos de amenazas,85,54,81
82007,Total de delitos contra la propiedad,393,297,436
82007,Total de hechos de robos,130,123,146
82007,Total de hechos de hurtos,161,101,195
82007,Total de víctimas de trata de personas por provincia de origen,,,
82007,Total de víctimas de trata de personas por provincia de captación,,,
82014,Total de hechos delictivos,1650,1587,1759
82014,Total de víctimas de delitos contra las personas,548,619,514
82014,Total de víctimas de homicidios dolosos,1,2,1
82014,Total de víctimas de lesiones dolosas,149,143,152
82014,Total de víctimas de muertes en siniestros viales,4,10,7
82014,Total de víctimas de lesiones culposas en siniestros viales,381,315,353
82014,Total de víctimas de violaciones,2,6,3
82014,Total de víctimas de otros delitos contra la integridad sexual,2,0,9
82014,Total de hechos de amenazas,288,188,267
82014,Total de delitos contra la propiedad,845,791,946
82014,Total de hechos de robos,353,332,382
82014,Total de hechos de hurtos,387,327,361
82014,Total de víctimas de trata de personas por provincia de origen,,,
82014,Total de víctimas de trata de personas por provincia de captación,,,
82021,Total de hechos delictivos,7034,7296,6829
82021,Total de víctimas de delitos contra las personas,2036,1804,1862
82021,Total de víctimas de homicidios dolosos,22,12,12
82021,Total de víctimas de lesiones dolosas,571,469,653
82021,Total de víctimas de muertes en siniestros viales,46,36,21
82021,Total de víctimas de lesiones culposas en siniestros viales,892,946,907
82021,Total de víctimas de violaciones,15,7,0
82021,Total de víctimas de otros delitos contra la integridad sexual,28,46,21
82021,Total de hechos de amenazas,741,634,660
82021,Total de delitos contra la propiedad,4041,4602,3989
82021,Total de hechos de robos,2294,2624,2066
82021,Total de hechos de hurtos,1152,1325,1247
82021,Total de víctimas de trata de personas por provincia de origen,,,
82021,Total de víctimas de trata de personas por provincia de captación,,,
82028,Total de hechos delictivos,4014,3501,1545
82028,Total de víctimas de delitos contra las personas,900,741,457
82028,Total de víctimas de homicidios dolosos,2,0,2
82028,Total de víctimas de lesiones dolosas,414,360,156
82028,Total de víctimas de muertes en siniestros viales,18,5,13
82028,Total de víctimas de lesiones culposas en siniestros viales,452,359,251
82028,Total de víctimas de violaciones,2,0,0
82028,Total de víctimas de otros delitos contra la integridad sexual,0,0,0
82028,Total de hechos de amenazas,1036,855,270
82028,Total de delitos contra la propiedad,1301,1473,813
82028,Total de hechos de robos,708,774,406
82028,Total de hechos de hurtos,354,456,214
82028,Total de víctimas de trata de personas por provincia de origen,,,
82028,Total de víctimas de trata de personas por provincia de captación,,,
82035,Total de hechos delictivos,1188,972,859
82035,Total de víctimas de delitos contra las personas,497,296,264
82035,Total de víctimas de homicidios dolosos,1,2,3
82035,Total de víctimas de lesiones dolosas,283,147,130
82035,Total de víctimas de muertes en siniestros viales,9,2,3
82035,Total de víctimas de lesiones culposas en siniestros viales,147,88,100
82035,Total de víctimas de violaciones,4,4,1
82035,Total de víctimas de otros delitos contra la integridad sexual,6,12,3
82035,Total de hechos de amenazas,182,156,132
82035,Total de delitos contra la propiedad,492,467,430
82035,Total de hechos de robos,152,187,139
82035,Total de hechos de hurtos,193,167,185
82035,Total de víctimas de trata de personas por provincia de origen,,,
82035,Total de víctimas de trata de personas por provincia de captación,,,
82042,Total de hechos delictivos,3293,3527,2698
82042,Total de víctimas de delitos contra las personas,1062,1006,699
82042,Total de víctimas de homicidios dolosos,14,5,2
82042,Total de víctimas de lesiones dolosas,648,497,291
82042,Total de víctimas de muertes en siniestros viales,41,23,37
82042,Total de víctimas de lesiones culposas en siniestros viales,310,440,315
82042,Total de víctimas de violaciones,12,12,2
82042,Total de víctimas de otros delitos contra la integridad sexual,36,31,12
82042,Total de hechos de amenazas,570,486,355
82042,Total de delitos contra la propiedad,1487,1854,1491
82042,Total de hechos de robos,811,1065,814
82042,Total de hechos de hurtos,409,480,432
82042,Total de víctimas de trata de personas por provincia de origen,,,
82042,Total de víctimas de trata de personas por provincia de captación,,,
82049,Total de hechos delictivos,3065,3126,2773
82049,Total de víctimas de delitos contra las personas,1105,876,1095
82049,Total de víctimas de homicidios dolosos,5,8,3
82049,Total de víctimas de lesiones dolosas,310,206,261
82049,Total de víctimas de muertes en siniestros viales,32,23,31
82049,Total de víctimas de lesiones culposas en siniestros viales,719,621,786
82049,Total de víctimas de violaciones,0,0,0
82049,Total de víctimas de otros delitos contra la integridad sexual,0,0,0
82049,Total de hechos de amenazas,374,221,118
